"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"287","miscellaneous","5-year-old boy saves 3-year-old brother from choking","Five-year-old Oliver Bevans used first aid training taught at school to hit three-year-old brother Stanley on the back three times to dislodge a meatball that was choking him. They were at their grandmother's house and she had left the room briefly when this happened. ""I don't think he'll ever realise what he has done for his brother,"" said Oliver's mother.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2jul/inshorts_image_1498993842563_365.jpg?resize=400px:*","https://www.youtube.com/watch?v=nQu9Dsg2qm4 ","2y1bpslp-1"
"288","miscellaneous","Vending machine for art comes up in UK","A vending machine for art has been installed in the English town of Brighton. The prints, delivered to buyers rolled up in a tin, cost between £20 (₹1,600) to £50 (₹4,000). An artist said, ""Sometimes art can feel like, a bit pretentious or a bit unattainable. But if it's in a vending machine it kind of strips that all away.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10jul/inshorts_image_1499678067581_801.jpg?resize=400px:*","http://www.reuters.com/article/us-art-britain-vending-machine-idUSKBN19S2GI ","2y1bpslp-1"
"289","miscellaneous","Beachgoers form human chain to save 9 people from drowning","Approximately 80 beachgoers saved nine people from drowning at Panama City Beach in Florida, US after a riptide trapped them in its current. The human chain reportedly stretched 91 metres out into the water. They were able to save all the swimmers, one of whom suffered a heart attack while trying to stay afloat and is undergoing treatment currently.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12jul/inshorts_image_1499848803320_299.jpg?resize=400px:*","http://mashable.com/2017/07/11/human-chain-panama-city-beach/?utm_cid=hp-h-2&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#IwMPsO8aZiqZ ","2y1bpslp-1"
"290","miscellaneous","Inshorts is looking to hire graphic designers, illustrators","Inshorts is looking to hire graphic designers and illustrators as part of its Design team. The role will include designing high quality illustrations, graphics and visual experiences. Candidates applying for the role are expected to innovate and come up with new ideas for the visual representation of content. Interested candidates can send their CVs and portfolios at openings@inshorts.com.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3jun/inshorts_image_1496486020949_416.jpg?resize=400px:*","https://repository.inshorts.com/full-page/inshorts/b7c85e1c-da86-4381-a74f-f9f20621b60e?type=DETAILED_NEWS ","ahgaom9b-1"
"291","miscellaneous","Two-headed porpoise found for the first time","Dutch fishermen had found a two-headed creature which is now confirmed as the first case of conjoined twin porpoises. The two-feet-long porpoise is also the tenth such case in cetaceans, a group of carnivorous mammals that include whales and dolphins. Fishermen returned the ""probably dead"" twins to the ocean after taking some photographs fearing it was illegal to keep it.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15jun/inshorts_image_1497504589391_456.jpg?resize=400px:*","https://www.newscientist.com/article/2134533-two-headed-porpoise-caught-in-fishing-net-is-first-ever-found/ ","ahgaom9b-1"
"292","miscellaneous","Princess Diana tried to cut wrist after wedding, claim tapes","Princess Diana tried cutting her wrists with razors weeks after marrying Prince Charles, secret tapes recorded in 1991 have revealed. She said in the tapes, ""I was so depressed... I was in a very bad way,"" and had bulimia. Diana described her love for Charles and insecurity of Camilla Parker Bowles, whom he married years after Diana died.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/14jun/inshorts_image_1497416110835_505.jpg?resize=400px:*","http://indiatoday.intoday.in/story/princess-diana-tried-to-cut-her-wrists-weeks-after-her-wedding/1/976851.html ","ahgaom9b-1"
"293","miscellaneous","2,600-year-old request for wine found on Hebrew inscription","Israel-based researchers have uncovered a hitherto invisible inscription on a pottery shard that was found in 1965. The Hebrew inscription dating back to 600 BC begins with a request for wine along with some oil in exchange for silver. The researchers were able to decipher 50 characters, comprising 17 words, on the back of the shard using advanced imaging technology.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18jun/inshorts_image_1497765662263_561.jpg?resize=400px:*","https://www.eurekalert.org/pub_releases/2017-06/afot-mir061417.php ","ahgaom9b-1"
"294","miscellaneous","In Pictures: Photographer spreads awareness about pollution","Senegal-based photographer Fabrice Monteiro travelled around Africa and created characters dressed up in debris, to spread awareness on environmental problems. The characters dubbed ""Earth's spirits"" aim to convey that humans have the power to reverse what they have done to the planet, Monteiro said. His series 'The Prophecy' is being displayed at an international art fair in Switzerland.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17jun/inshorts_image_1497670225620_209.jpg?resize=400px:*","https://gallery-repo.inshorts.com/gallery/view/2b221530-bb59-4285-8e93-c34ce0f768d6 ","ahgaom9b-1"
"295","miscellaneous","Inventor of pineapple pizza passes away aged 83","Sam Panopoulos, who is credited with inventing pineapple pizza, passed away on Thursday at the age of 83. Panopoulos emigrated to Canada from Greece in 1954 and ran numerous restaurants in Ontario with his siblings. One day, Panopoulos experimented with Hawaiian pizza and decided to add it to the menu after his customers loved it.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10jun/inshorts_image_1497104895293_184.jpg?resize=400px:*","https://www.theguardian.com/lifeandstyle/2017/jun/10/sam-panapoulos-inventor-of-hawaiian-pizza-dies-aged-83 ","ahgaom9b-1"
"296","miscellaneous","EA Games releases trailer for Star Wars Battlefront II","Electronic Arts released the trailer for the upcoming Star Wars Battlefront II video game at the Electronic Entertainment Expo 2017 (E3). The game has added a single-player story campaign alongside the multiplayer mode which was already present in Star Wars Battlefront I. In the hero-vs-hero battle mode users can play as Rey, Han Solo, and Darth Maul among other characters.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/13jun/inshorts_image_1497349278560_226.jpg?resize=400px:*","https://www.theguardian.com/technology/2017/jun/12/star-wars-battlefront-ii-sequel-ea-multiplayer ","ahgaom9b-1"
"297","miscellaneous","New Detroit trailer shows Android revolution against humans","The new trailer for Quantic Dream's thriller video game 'Detroit: Become Human' features a group of android (humanoid robots) fighting for freedom from humans. The narrative-driven adventure game, that will be released exclusively on PlayStation 4, will have users make 'tough decisions in order to determine just how the world will be affected'.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/14jun/inshorts_image_1497438003674_335.jpg?resize=400px:*","https://www.youtube.com/watch?v=ayCsD43qjxI&t=6 ","ahgaom9b-1"
"298","miscellaneous","Video: Man drives car into store to save parking time","A man drove his car into a convenience store in China because he did not want to waste his time parking it, according to reports. CCTV footage shows the driver calling a store attendant to his window and completing the purchase from his car before driving away. The attendant can be seen waving at the driver as he drives away.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/14jun/inshorts_image_1497436053543_856.jpg?resize=400px:*","https://www.youtube.com/watch?v=Go16zz73dxk&feature=youtu.be ","ahgaom9b-1"
"299","miscellaneous","Scientists study 3,000-year-old prosthetic wooden toe","Switzerland-based scientists have re-examined a 3,000-year-old artificial wooden toe, most likely one of the oldest prosthetic devices, discovered in Egypt. The study showed it was refitted several times by a skilled artisan to the foot of its owner, a priest's daughter. Scientists are currently assessing the excavation area and surroundings to create a 3D map of the cemetery.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21jun/inshorts_image_1498043442446_430.jpg?resize=400px:*","https://www.unibas.ch/en/News-Events/News/Uni-Research/A-Wooden-Toe-Swiss-Egyptologists-Study-3000-Year-Old-Prosthesis.html ","ahgaom9b-1"
"300","miscellaneous","Need for Speed Payback trailer released","Electronic Arts (EA) has released the trailer for Need for Speed Payback, the latest instalment in their arcade car-racing Need for Speed video game franchise, at the E3 convention. The game's storyline revolves around three car-racing characters trying to bring down a criminal organisation called 'The House'. The game will release on PC, PS4 and Xbox One on November 10.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/14jun/inshorts_image_1497426616728_708.jpg?resize=400px:*","https://www.youtube.com/watch?v=K-5EdHZ0hBs ","ahgaom9b-1"
"301","miscellaneous","Trailer for Assassin's Creed Origins released","The trailer for Assassin's Creed Origins, the 10th and the newest installment in Ubisoft's Assassin's Creed franchise, was released at the E3 convention. The open map game, which is set in ancient Egypt, displays the origins of the rivalry between the Assassins and the Templars. The game will be available on PC, PS4, and Xbox One platforms from October 27.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/14jun/inshorts_image_1497451646473_176.jpg?resize=400px:*","https://www.youtube.com/watch?v=LRUcpaIAKos ","ahgaom9b-1"
"302","miscellaneous","Trailer for Beyond Good and Evil 2 released at E3 2017","French video game maker Ubisoft released the trailer for its upcoming game, Beyond Good and Evil 2, at the E3 convention in Las Vegas. The game, which is a prequel to the 2003 game Beyond Good and Evil, has a storyline involving human and animal characters, spanning across various planets and solar systems.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15jun/inshorts_image_1497533232909_223.jpg?resize=400px:*","https://youtu.be/EAYN08YoaV8 ","ahgaom9b-1"
"303","miscellaneous","5-year-old terminally-ill girl marries best friend aged 6","A terminally ill five-year-old married her six-year-old best friend in a ceremony in the UK. Eileidh Paterson, who has cancer, held hands and exchanged necklaces with her best friend Harrison Grier in a makeshift altar among people dressed as superheroes and princesses. Grier's father said, ""Ever since he met Eileidh, they have been inseparable.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22jun/inshorts_image_1498124812422_223.jpg?resize=400px:*","http://www.hindustantimes.com/more-lifestyle/five-year-old-terminally-ill-girl-marries-her-best-friend-aged-six-in-this-fairytale-wedding/story-f5bQeAdzF5SpHdcokcl0WO.html ","ahgaom9b-1"
"304","miscellaneous","Trailer of 'Wolfenstein II: The New Colossus' released","The trailer of 'Wolfenstein II: The New Colossus', sequel to 2014 game 'Wolfenstein: The New Order', has been released. The game is set in 1960s, in an alternate universe wherein the Nazis have won World War II and continues the story of BJ Blazkowicz. The game is set for release on PC, PlayStation 4, and Xbox One on October 27.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/13jun/inshorts_image_1497370325608_479.jpg?resize=400px:*","https://www.youtube.com/watch?v=xHht8480cEo&feature=youtu.be&oref=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DxHht8480cEo%26feature%3Dyoutu.be&has_verified=1 ","ahgaom9b-1"
"305","miscellaneous","Gandhi House in South Africa launches 'Satyagraha House Tea'","A new tea blend named 'Satyagraha House Tea' inspired by Mahatma Gandhi's minimalistic approach to diet was launched in Johannesburg at Satyagraha House in South Africa. The tea is an organic caffeine-free blend of all-natural ingredients. Satyagraha House is a museum and guest house adapted from a house where Gandhi lived during his tenure in the city.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23jun/inshorts_image_1498207574382_942.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/gandhi-house-in-south-africa-launches-satyagraha-house-tea/story-p0Cs3f4j0SW0UVZkbbgXDJ.html ","ahgaom9b-1"
"306","miscellaneous","Over 6,300-foot pizza breaks record for world's longest","A pizza measuring 6,333 feet has set the Guinness World Record for the longest pizza in the world.  The pizza weighed an estimated 7,800 kg and was cooked in a special oven at a temperature of 371°C, and the record was set in California, United States. The organiser of the event believed the table holding the pizza was also record-breaking.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12jun/inshorts_image_1497268153666_305.jpg?resize=400px:*","https://www.youtube.com/watch?v=R1mF2DrCW70 ","ahgaom9b-1"
"307","miscellaneous","Couple sentenced to jail after daughter has 17 vodka shots","A couple in the US has been convicted of child endangerment after providing their 13-year-old daughter and her 15-year-old friend with vodka on the former's birthday. Policemen were called to their home after their daughter drank 17 vodka shots and passed out. The father and mother, who fled their house, were sentenced to 4 years and 23 months' jail respectively.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/13jun/inshorts_image_1497354495945_185.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/us-parents-jailed-after-teen-daughter-drinks-17-shots-of-vodka/story-2qZE8cndCpa6lQiPGEeUJK.html ","ahgaom9b-1"
"308","miscellaneous","Firm makes colour-changing packing that signals food expiry","A Brazil-based firm has developed plastic containers that change colours on changing pH levels of their contents, a sign of possible expiry. The first prototype was made in 2015, but the technology is still being tested to ensure accurate detection of spoilage while considering factors other than pH levels. The containers would be commercial by 2-3 years, said the company.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15jun/inshorts_image_1497525897477_456.jpg?resize=400px:*","https://www.youtube.com/watch?v=JCr2VGcA3sY ","ahgaom9b-1"
"309","miscellaneous","Mathematicians prove 300-year-old 'stacking problem'","A team led by mathematician Thomas Hales has delivered a formal proof of the Kepler Conjecture, a 300-year-old geometry problem explaining the most efficient way to stack equally-sized spheres in a 3D space. In 1998, Hales had announced completing a 250-page proof compiled with 3GB of data files, but verification by referees took another 19 years to publish the proof.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18jun/inshorts_image_1497760768894_171.jpg?resize=400px:*","https://phys.org/news/2017-06-mathematicians-formal-proof-kepler-conjecture.html ","ahgaom9b-1"
"310","miscellaneous","Scientists find 'magic formula' to build sandcastles","Scientists suggest that one bucket of water to eight buckets of dry sand is the ""magic formula"" to build stable sandcastles. The film of water between individual sand grains is what gives sand its strength due to surface tension of water. While too much water lubricates the grains and crumbles the structure, an optimum amount binds it strongly, scientists said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20jun/inshorts_image_1497944546475_768.jpg?resize=400px:*","https://phys.org/news/2017-06-sandcastleaccording-science.html ","ahgaom9b-1"
"311","miscellaneous","Man jailed for dangling toddler out of window for FB 'likes'","A court in Algeria has sentenced a man to two years imprisonment for dangling a toddler out of a window. The man captioned a picture of the incident, ""1,000 likes or I will drop him,"" following which Facebook users reacted with shock and anger. The toddler's father asked the court to pardon the man, saying it was a game.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23jun/inshorts_image_1498210208748_961.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/1000-facebook-likes-or-i-will-drop-him-man-jailed-for-dangling-toddler-out-of-window/story-dRTyZe3S1k50tWqRCXx2WK.html ","ahgaom9b-1"
"312","miscellaneous","'Parthenon' of 1L banned books created to protest censorship","The 'Parthenon of Books', an art installation which is a replica of The Parthenon temple in Acropolis, Greece, has been created in Germany using about 1 lakh banned books to protest censorship.  Created by Argentinian artist Marta Minujin, the installation is at the same site where Nazis set fire to books by Jewish and Marxist writers in 1933.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9jun/inshorts_image_1497011179938_517.jpg?resize=400px:*","http://www.hindustantimes.com/books/gigantic-artwork-made-of-banned-books-protests-censorship-see-pics/story-zlP5Y250gjVed7J4mA3NiP.html ","ahgaom9b-1"
"313","miscellaneous","Hospital fined ₹65 lakh for switching babies 27 years ago","An Austrian hospital has been fined €90,000 (₹65 lakh) for the mix-up of two babies 27 years ago. Doris Gruenwald was 22 years old when she found out she was not biologically related to the couple she considered her parents, after a routine blood test. Notably, the other victim does not know she was switched at birth. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/13jun/inshorts_image_1497347961519_375.jpg?resize=400px:*","https://www.theguardian.com/world/2017/jun/13/austrian-woman-wins-damages-after-being-swapped-at-birth-27-years-ago ","ahgaom9b-1"
"314","miscellaneous","Fitness blogger killed by exploding whipped cream dispenser","A 33-year-old French fitness blogger passed away last week after a whipped cream dispenser exploded into her chest and caused a heart attack, her family has said. The deceased, Rebecca Burger wrote about fitness and travel online and had over 1.5 lakh Instagram followers. There have been roughly 60 reports of injuries from exploding siphons in cream dispensers in France.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23jun/inshorts_image_1498193276875_404.jpg?resize=400px:*","https://www.theguardian.com/world/2017/jun/22/french-fitness-blogger-dies-after-whipped-cream-dispenser-exploded-rebecca-burger ","ahgaom9b-1"
"315","miscellaneous","Video: Woman on phone falls down open sidewalk","A woman in United States' New Jersey fell down an open sidewalk access door while she was looking at her phone on Thursday, officials said. The 67-year-old woman fell six feet down the stairs, and suffered serious injuries. A video of the incident shows paramedics and firefighters taking her away on a stretcher.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11jun/inshorts_image_1497176013806_737.jpg?resize=400px:*","https://www.youtube.com/watch?v=QV6rJr6Clkw ","ahgaom9b-1"
"316","miscellaneous","3,000-year-old copper mask found in Argentina","Scientists have discovered a 3,000-year-old copper mask at an ancient human burial site with 14 bodies in Argentina, making it one of the oldest human-made metal object from South America. Scientists also found a copper ore source within 70 km suggesting prevalence local metallurgy in the area at the same time as Peru, where it was previously thought to emerge. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17jun/inshorts_image_1497698705001_468.jpg?resize=400px:*","http://indiatoday.intoday.in/story/3000-year-old-copper-mask-discovered/1/972663.html ","ahgaom9b-1"
"317","miscellaneous","IB LED presents professional LED Lighting Solutions at Zero Cost","IB LED has launched a range of eco-friendly & high performance professional LED Lighting Products for offices, malls, industries & housing societies. Offered at Zero upfront cost with a warranty of upto 7 years, customers only have to pay with what they save in their power bills over the next 2 years.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25may/inshorts_image_1495687430878_347.jpg?resize=400px:*","http://www.indiabullsled.com/campaign/#utm_source=Inshorts&utm_medium=native&utm_campaign=Launch_ibled_frontpage_article&utm_term=App&utm_content=Launch_campaign_IBled_native_frontpage_25thmay2017 ","ebd2eoox-1"
"318","miscellaneous","China to have world's fastest elevator running at 1200m/min","The world's fastest elevator that can operate at a record speed of 1,260 meters per minute is set to be installed in a skyscraper complex in China. The elevator has various safety features including brake equipment that uses materials with high heat resistance. Apart from this, the elevator can absorb vibration during the high-speed operation to make the ride comfortable.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jun/inshorts_image_1496581227103_294.jpg?resize=400px:*","http://indiatoday.intoday.in/story/worlds-fastest-elevator-to-be-installed-in-china/1/970512.html ","ebd2eoox-1"
"319","miscellaneous","India's 1888 hailstorm listed as all-time deadliest storm","The United Nations' weather agency has identified world's all-time deadliest weather events, listing an 1888 hailstorm in India that occurred near Moradabad on 30 April and killed 246 people. It also listed Bangladesh's 1970 tropical cyclone and 1989 tornado that killed three lakh people and 1,300 people, respectively. It further listed Egypt's 1994 lightning strike that had claimed 469 lives.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20may/inshorts_image_1495267090922_939.jpg?resize=400px:*","http://www.india.com/news/agencies/un-identifies-worlds-all-time-deadliest-storms-2151512/ ","ebd2eoox-1"
"320","miscellaneous","Download a savings account in 5 minutes with Kotak 811","Kotak Mahindra Bank presents 811, India’s first downloadable Digital Savings Account. Customers can open an 811 account in five minutes from their phone with just their Aadhaar and PAN details. Kotak 811 has a zero-minimum balance requirement and offers users a virtual debit card to shop online and a Scan & Pay feature to make payments at merchant outlets.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15may/inshorts_image_1494833142448_809.jpg?resize=400px:*","https://www.youtube.com/watch?v=wPGVwWs7HWk ","ebd2eoox-1"
"321","miscellaneous","Miracles do happen, says acid attack victim on marriage","A 26-year-old acid attack victim, Lalita Bansi, said ""miracles do happen"", after getting married on Tuesday in Mumbai, adding ""who would have thought an acid attack and 17 surgeries later I would find love... it all started with a wrong number"". The groom said, ""I had to make Lalita believe that she too had the right to a better life.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24may/inshorts_image_1495600877669_381.jpg?resize=400px:*","http://www.hindustantimes.com/mumbai-news/acid-attack-17-surgeries-later-i-found-love-26-year-old-from-mumbai-says-on-her-wedding-day/story-elrwxFMII68jTzlzEo9xEJ.html ","ebd2eoox-1"
"322","miscellaneous","Dead sea creature washed up on Indonesian coast identified","A ""mysterious"" carcass washed ashore an Indonesian island, suspected of being a giant squid or elephant, has been identified by experts. A US-based biologist believes the bloodied creature was a decomposing baleen whale. Other scientists agreed that the remains of ""baleen plates"" most likely belonged to the whale. Indonesia's marine authorities said to carry a sample to confirm its identity.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17may/inshorts_image_1495016764791_945.jpg?resize=400px:*","https://www.rt.com/viral/388594-enormous-sea-monster-whale/ ","ebd2eoox-1"
"323","miscellaneous","McDonald's pulls advert accused of exploiting child's grief","McDonald's has pulled its new 'Dad' TV advert, which shows a boy asking about his dead father, and apologised after being accused of exploiting childhood bereavement. The advert shows a mother telling her son, ""That was your dad's favourite too,"" as he eats a Filet-O-Fish burger. The UK's advertising authority said, ""Some complainants have referenced the proximity to Father's Day.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17may/inshorts_image_1494993120981_133.jpg?resize=400px:*","https://www.theguardian.com/business/2017/may/16/mcdonalds-apologises-over-ad-exploiting-child-bereavement ","ebd2eoox-1"
"324","miscellaneous","Astronaut shares view of frozen river from space","French astronaut Thomas Pesquet has shared a view of frozen Dniepr river passing through Ukraine.\n""[T]he magic river Dniepr. Back in February I was stunned by this frozen river north of Kiev #EarthArt #TBT,"" the astronaut tweeted. Pesquet photographed the river from the International Space Station (ISS). The $100-billion station orbits Earth at an altitude of over 400 km.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19may/inshorts_image_1495186754949_191.jpg?resize=400px:*","https://twitter.com/Thom_astro/status/865104861385428992 ","ebd2eoox-1"
"325","miscellaneous","Yale University Dean suspended over 'racist' food reviews","Yale University has suspended one of its deans, June Chu, after a series of racist comments written by her towards some restaurants in the past started circulating among students. In one review, she cited a restaurant as perfect for anyone who was ""white trash"", while in another she praised a movie theatre for its lack of ""sketchy crowds"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20may/inshorts_image_1495272294759_340.jpg?resize=400px:*","http://www.ibtimes.com/june-chu-yale-university-dean-suspended-over-racist-yelp-reviews-2541026 ","ebd2eoox-1"
"326","miscellaneous","Kate's sister Pippa Middleton marries James Matthews ","Pippa Middleton, sister of Britain's Duchess of Cambridge Kate Middleton, got married to financier James Matthews on Saturday. Prince William and Kate Middleton, along with their children, Prince George and younger sister Princess Charlotte attended the wedding. Prince Harry, tennis player Roger Federer and his wife were also spotted at the wedding.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20may/inshorts_image_1495302333445_473.jpg?resize=400px:*","http://www.reuters.com/article/us-britain-royals-wedding-idUSKCN18G0GO?il=0 ","ebd2eoox-1"
"327","miscellaneous","Spanish man climbs Mt Everest in 26 hours, claims record ","Spanish mountaineer Kilian Jornet has set a record for the fastest ascent of Mount Everest without fixed ropes or supplementary oxygen, climbing the world's highest peak in just 26 hours, his team said on Tuesday. Climbing without using fixed ropes or oxygen is known as alpine-style mountaineering and is seen as a faster and lighter form of the sport.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23may/inshorts_image_1495551580699_799.jpg?resize=400px:*","http://www.newindianexpress.com/world/2017/may/23/spanish-climber-sets-new-everest-record-team-1608156.html ","ebd2eoox-1"
"328","miscellaneous","90 kg turtle named Big Don freed on World Turtle Day","A massive sea turtle weighing over 90 kg was released into the Atlantic Ocean off Florida, US, on World Turtle Day on Tuesday. Named 'Big Don', it was being treated for injuries after an encounter with a fishing line. The Turtle Hospital's Bette Zirkelbach said Big Don ""will do some dating and we're going to get baby turtles this season.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24may/inshorts_image_1495607756569_995.jpg?resize=400px:*","https://www.theguardian.com/environment/video/2017/may/24/meet-big-don-the-90kg-rescue-turtle-released-on-world-turtle-day-video ","ebd2eoox-1"
"329","miscellaneous","32 neck bones found at 500-year-old temple remains in Mexico","The remains of a circular-shaped temple dating back over 500 years, dedicated to the Aztec wind God have been discovered in Mexico City. The excavations confirm the Spanish conquest in 1521 over the Aztec ethnic groups of central Mexico while the discovery of 32 sets of severed neck vertebrae suggests humans were ""decapitated"" at the ceremonial ball court, archaeologists said. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9jun/inshorts_image_1496995961544_217.jpg?resize=400px:*","https://www.reuters.com/article/us-mexico-archaeology-aztec-idUSKBN18Z05J ","ebd2eoox-1"
"330","miscellaneous","Video: Huge water pipe explosion in Ukraine","An underground water pipe exploded in Kiev, Ukraine on Monday, leaving a 6 metre square crater and sending muddy water cascading down the street. The explosion damaged cars and a nearby house but did not injure anyone. The incident has been blamed on the usage of pipes past their lifecycle of 25 years.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3jun/inshorts_image_1496482772321_450.jpg?resize=400px:*","https://www.youtube.com/watch?v=gLZzed1nwNI ","ebd2eoox-1"
"331","miscellaneous","BBC presenter hit on live TV after touching woman's breast","BBC presenter Ben Brown was hit on live TV after appearing to touch a woman's breast as he pushed her away when she interrupted an interview. The woman had stepped into the shot, saying, ""absolutely fantastic"" with a thumbs up. The BBC said it would not take action against Brown, adding that the incident was ""clearly an accident.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17may/inshorts_image_1494995119646_172.jpg?resize=400px:*","https://www.theguardian.com/media/2017/may/16/bbc-presenter-slapped-by-woman-after-appearing-to-touch-her-breast ","ebd2eoox-1"
"332","miscellaneous","In pictures: Top picks of the week in wildlife photography","British daily 'The Guardian' has curated the best wildlife pictures from the past week. The picked images feature green turtles on Australia's Great Barrier Reef for the World Turtle Day marked on May 23, a brown bear wandering around ruins in Alaska, and an African elephant guarding a Hindu temple's door in Buenos Aires, Argentina, among others.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28may/inshorts_image_1495961988126_661.jpg?resize=400px:*","https://www.theguardian.com/environment/gallery/2017/may/26/the-week-in-wildlife-in-pictures#img-15 ","ebd2eoox-1"
"333","miscellaneous","Chinese zoo feeds live donkey to tigers as a protest","Shareholders at a zoo in the Chinese city of Changzhou fed a live donkey to tigers in a protest against the management. The incident was captured by onlookers, a few of whom were heard shouting in protest and disbelief. The shareholders had also planned to feed a sheep to the tigers, before security at the zoo stopped them.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/7jun/inshorts_image_1496846242654_817.jpg?resize=400px:*","https://www.theguardian.com/world/2017/jun/07/live-donkey-fed-to-tigers-in-shareholder-protest-at-chinese-zoo ","ebd2eoox-1"
"334","miscellaneous","'Parthenon' of 1L banned books created to protest censorship","The 'Parthenon of Books', an art installation which is a replica of The Parthenon temple in Acropolis, Greece, has been created in Germany using about 1 lakh banned books to protest censorship.  Created by Argentinian artist Marta Minujin, the installation is at the same site where Nazis set fire to books by Jewish and Marxist writers in 1933.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9jun/inshorts_image_1497011179938_517.jpg?resize=400px:*","http://www.hindustantimes.com/books/gigantic-artwork-made-of-banned-books-protests-censorship-see-pics/story-zlP5Y250gjVed7J4mA3NiP.html ","ebd2eoox-1"
"335","miscellaneous","Odisha artist creates sand art for Kulbhushan Jadhav","World renowned Indian sand artist Sudarsan Pattnaik created a sand art in support of former Indian naval officer Kulbhushan Jadhav, at the Puri beach in Odisha. The sand sculpture has the words 'Justice For Kulbhushan Jadhav' written beneath Jadhav's portrait. Pattnaik has received the Padma Shri from the government, and also has the Guinness Record for the world's tallest sandcastle.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16may/inshorts_image_1494937428503_195.jpg?resize=400px:*","https://twitter.com/sudarsansand/media ","ebd2eoox-1"
"336","miscellaneous","Jean-Michel Basquiat painting sells for record ₹720 crore","A painting by Jean-Michel Basquiat was auctioned on Thursday for a record $110.5 million (nearly ₹720 crore) in New York. Auction house Sotheby's said the 1982 painting was an auction record for the late American artist. The painting, depicting a face shaped like a skull, was bought by Japanese entrepreneur Yusaku Maezawa after a 10-minute bidding war.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19may/inshorts_image_1495182079746_705.jpg?resize=400px:*","https://www.theguardian.com/artanddesign/2017/may/19/jean-michel-basquiat-skull-painting-record-1105m-at-auction ","ebd2eoox-1"
