"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"642","sports","First ever 4-day day-night Test ends within 2 days","South Africa defeated Zimbabwe by an innings and 120 runs after picking up 16 wickets on the second day of the first-ever four-day day-night Test at Port Elizabeth on Wednesday. Zimbabwe were dismissed for 68 in the first innings, the lowest total in Tests in 2017. This was the first time a four-day Test was hosted since 1973.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514390902424_184.jpg?resize=400px:*","https://www.icc-cricket.com/match/7083?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"643","sports","South Africa, Zimbabwe play first 4-day Test in 44 years","The first four-day Test in 44 years started on Tuesday between South Africa and Zimbabwe at Port Elizabeth. The match, being played as a trial for a four-day format, will have six-and-a-half hours of play each day, with 98 overs being bowled. New Zealand and Pakistan played the last four-day Test in 1973, with the match ending in a draw.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514295649608_195.jpg?resize=400px:*","https://www.icc-cricket.com/news/575185?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"644","sports","India jump to No. 2 in T20I rankings post SL series whitewash","India jumped to the second spot in the ICC T20I team rankings after completing a 3-0 series whitewash against Sri Lanka. India went ahead of England, New Zealand and Windies, while they remain behind Pakistan in the rankings. Leg-spinner Yuzvendra Chahal's eight wickets in the series helped him jump 14 slots to reach the 16th position in T20I bowling rankings.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514266492528_533.jpg?resize=400px:*","http://indiatoday.intoday.in/story/virat-kohli-rohit-sharma-no-2-icc-t20i-rankings-india-vs-sri-lanka/1/1117641.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"645","sports","16-yr-old youngest goalscorer in I-League's 10-year history","Defender Jitendra Singh, aged 16 years, six months and 13 days, became the youngest goalscorer in I-League history after scoring for Indian Arrows against Shillong Lajong on Tuesday. Singh, who represented India in the 2017 U-17 World Cup, went past winger Baoringdao Bodo, who was earlier the youngest to score, at 17 years, 3 months and 18 days.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514384258695_768.jpg?resize=400px:*","https://www.sportskeeda.com/football/i-league-2017-indian-arrows-jitendra-singh-becomes-youngest-goalscorer-in-competition-history?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"646","sports","Rohit better than Kohli in ODIs and T20Is: Ex-chief selector","India's former selection committee head Sandeep Patil has said that according to him Rohit Sharma is currently a better batsman than captain Virat Kohli in the shorter formats of the game. Speaking about Kohli's batting in Test cricket, Sandeep said, ""Virat is definitely a great batsman, no doubt about it. He is India's best Test batsman.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514293537414_592.jpg?resize=400px:*","http://indiatoday.intoday.in/story/rohit-sharma-virat-kohli-sandeep-patil-team-india-cricket/1/1118008.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"647","sports","David Shepherd jumped up, down every time score struck 111","English umpire David Shepherd would hop and skip on the cricket field every time the scoreboard read 111, 222, 333 and so on. Such a score, called a Nelson in cricket, is considered unlucky and it is believed that having no part of the body in contact with ground brings better luck. Shepherd was born on December 27, 1940.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514377718179_495.jpg?resize=400px:*","http://www.cricketcountry.com/articles/david-shepherd-made-umpiring-a-delight-to-watch-229098?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"648","sports","England forward breaks 22-year-old Premier League record","England and Tottenham striker Harry Kane on Tuesday netted his 39th Premier League goal this year to break retired forward Alan Shearer's 22-year-old record of 36 goals in the English top flight in a calendar year. Kane, who scored back to back hat-tricks, now has 56 goals for club and country in 2017, taking him ahead of Lionel Messi's 54.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514301005747_171.jpg?resize=400px:*","http://www.hindustantimes.com/football/harry-kane-sets-new-premier-league-record-as-tottenham-hotspur-down-southampton/story-cgqmhxK1bKtNWLic7f9WlN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"649","sports","17-yr-old Indian beats 5 players in 8 sec to score solo goal","Indian Arrows' Nongdamba Naorem pulled off a solo goal, going past five defenders in eight seconds before successfully netting against Shillong Lajong in the I-League on Tuesday. The 17-year-old midfielder, who played in the U-17 World Cup this year, started his run from the left-flank and wrong-footed two defenders before dodging three others to score in the 86th minute.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514369174160_161.jpg?resize=400px:*","https://www.youtube.com/watch?v=IOnQGqOFlAo&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"650","sports","Shastri first called me 'Hitman' during commentary: Rohit","India's stand-in captain Rohit Sharma said that coach Ravi Shastri was the first person to use 'Hitman' on-air as a nickname for him in 2013. Sharma was playing against Australia when Shastri heard someone call Rohit a 'Hitman', before using the nickname himself while commentating. Rohit recently smashed T20I cricket's joint-fastest ton in the 2nd T20I against Sri Lanka.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514292533067_486.jpg?resize=400px:*","http://indiatoday.intoday.in/story/rohit-sharma-exclusive-interview-ravi-shastri-hitman-team-india-cricket/1/1117960.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"651","sports","Virat dances to 'Chaiyya Chaiyya' with SRK at reception","Team India captain Virat Kohli was seen dancing to Shah Rukh Khan's song 'Chaiyya Chaiyya' with the Bollywood actor himself at his reception in Mumbai on Tuesday. Shah Rukh later took to Twitter to share a picture of himself with Kohli and Anushka Sharma and wrote, ""My love and most most happiness to @AnushkaSharma @imVkohli...so happy to see them married.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514330301498_783.jpg?resize=400px:*","https://www.pinkvilla.com/entertainment/news/virat-kohli-anushka-sharma-reception-shah-rukh-khan-dances-chaiyya-chaiyya-cricketer-394389?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"652","sports","Sachin, SRK, Ranbir attend Virat, Anushka's Mumbai reception","Former cricketer Sachin Tendulkar and actors including Shah Rukh Khan, Ranbir Kapoor, Priyanka Chopra, Kangana Ranaut, Aishwarya Rai and Amitabh Bachchan attended the wedding reception of Virat Kohli and Anushka Sharma in Mumbai. Others who attended the reception included Sridevi, Madhuri Dixit, Karan Johar, Sidharth Malhotra, Rekha, Varun Dhawan, Katrina Kaif and her sister Isabelle.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514315915476_696.jpg?resize=400px:*","http://www.spotboye.com/bollywood/news/virat-anushka-mumbai-reception-kangana-ranaut-hugs-rekha-madhuri-dixit-watch-the-video/5a428248948e97297617fcde?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"653","sports","After Kohli's reception, Dhoni attends Salman's b'day party","Former India captain MS Dhoni attended Bollywood actor Salman Khan's birthday party with his wife Sakshi, hours after gracing India captain Virat Kohli and actress Anushka Sharma's wedding reception in Mumbai. Cricketer Kedar Jadhav, who had earlier stated that he wants to be like Salman Khan, was also seen at the actor's birthday bash. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514376091866_160.jpg?resize=400px:*","http://www.timesnownews.com/sports/article/in-pics-former-skipper-mahendra-singh-dhoni-attends-salman-khan-birthday-party-in-mumbai/182806?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"654","sports","Words fail to describe Salman: Raina on actor's birthday","Cricketer Suresh Raina wished actor Salman Khan on the occasion of his 52nd birthday today and wrote, ""Words fail to describe him but emotion is something that connects with him."" ""Looking back at my time in Bollywood, no one stands out as much as you!"" tweeted Sonam Kapoor. Meanwhile, comedian Sunil Grover wrote, ""Happy Birthday to the Tiger.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514374603818_988.jpg?resize=400px:*","http://www.hindustantimes.com/bollywood/happy-birthday-salman-khan-bollywood-wishes-its-biggest-star/story-YMTDbHrPbXp0ZEwen4lS5H.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"655","sports","Disrupting Sachin's Parliament speech is an insult: Lata","Veteran singer Lata Mangeshkar, while talking about former cricketer and Rajya Sabha MP Sachin Tendulkar's first speech in the Parliament being disrupted, said, ""This is an insult to...one of cricket's biggest icons."" She added, ""Sachin calls me Maa. He called to take my blessings before proceeding to Parliament. Then, when I heard what had happened I was very distressed."" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514221658382_895.jpg?resize=400px:*","https://www.thequint.com/entertainment/celebrities/lata-mangeshkar-on-sachin-tendulkar?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"656","sports","Chess champ not defending title in Saudi over women's rights","Ukrainian double world chess champion Anna Muzychuk is not participating in this week's world championship being held in Saudi Arabia over women's rights. In a Facebook post, the 27-year-old wrote, ""I decided...not to play by someone's rules, not to wear abaya...and altogether not to feel myself a secondary creature."" Earlier, Israeli chess players were barred from participating in the tournament.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514373083770_835.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/why-double-chess-champion-anna-muzychuk-boycotted-saudi-arabia-tourney/story-teKAhpYsS1cfRGnlsPRLgL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"657","sports","Chelsea post 2-0 win; Man Utd score late to earn 2-2 draw","The Spanish duo of Álvaro Morata and Marcos Alonso scored one goal apiece to help Chelsea beat Brighton & Hove Albion 2-0 in the Premier League on Tuesday. Meanwhile, Manchester United was rescued by Jesse Lingard's two goals, one coming in injury time, as they drew 2-2 against Burnley. With the results, second-placed United is just one point above Chelsea.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514354099882_460.jpg?resize=400px:*","https://www.premierleague.com/results?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"658","sports","World's 1st female amputee to scale Everest mocked in temple","Arunima Sinha, a former national-level volleyball player and the first female amputee to scale Mount Everest, claimed that her disability was mocked at the Mahakal Temple in Ujjain. ""I felt greater pain in visiting Mahakal temple (at Ujjain) than scaling the Everest,"" part of Arunima's tweet read. Arunima is reportedly yet to file a complaint about the matter.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514262575762_592.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/arunima-sinha-first-amputee-to-scale-mount-everest-mocked-while-visiting-temple/story-XzkFNBe3iUbKJvT74a0H6K.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"659","sports","Hugh Jackman commentates during Boxing Day Ashes Test ","Hollywood actor Hugh Jackman commentated for a short duration during the first day of the Boxing Day Test between Australia and England on Tuesday. The 49-year-old also tried to sing part of the action and was told to not sing by the fellow commentator. Reacting to Jackman commentating, a user wrote, ""Is there anything he can't do?""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514371999933_446.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/hugh-jackman-takes-over-commentary-duties-during-4th-ashes-test-watch-video/story-VwvlUOZV6L1EMycLFxurjO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"660","sports","Saadi rosie phabie officially now: Yuvraj on Anushka Sharma","Following India captain Virat Kohli and actress Anushka Sharma's wedding reception in Mumbai on Tuesday, India all-rounder Yuvraj Singh took to Twitter to share a picture of himself with the actress and called her 'Rosie phabie'. Yuvraj captioned the picture, ""Saadi rosie phabie officially now wishing you both a partnership of lifetime @AnushkaSharma @imVkohli."" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514377508350_473.jpg?resize=400px:*","https://twitter.com/YUVSTRONG12/status/945921663832489991?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"661","sports","Warner dismissed on 99 off no-ball, scores ton on next ball","Australian opening batsman David Warner was dismissed on 99, only to score a century off the next ball after the dismissal was found to be off a no-ball, resulting due to the bowler's overstepping. Warner was caught trying to pull debutant Tom Curran's ball on the first day of the Boxing Day Test in Melbourne on Tuesday.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514258283338_560.jpg?resize=400px:*","https://www.icc-cricket.com/match/5642?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#scorecard ","4eoltck9-1"
"662","sports","I'll meet the U-19 team, Dravid bhai has asked me to: Virat","India captain Virat Kohli has said that he will be meeting the New Zealand-bound India Under-19 team, ahead of the U-19 World Cup as their coach Rahul Dravid has asked him to. Talking about the current U-19 captain Prithvi Shaw, Kohli said, ""He has special ability. He has performed well [at this age] in first-class cricket, which is not normal.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514381938896_428.jpg?resize=400px:*","https://twitter.com/cricket_country/status/946001295474769922?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"663","sports","Dhoni is cricket's Santa, tweets user on Dhoni's Santa look","Reacting to MS Dhoni donning a Santa hat after the third T20I against Sri Lanka, a user tweeted, ""Dhoni is Santa Claus of cricket. He gives cricketing knowledge & acumen as free gifts."" Other tweets read, ""The real Santa who gifted world cups & trophies to his countrymen,"" and, ""MS Dhoni delivers happiness every day. My Santa all year long!""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514216892534_904.jpg?resize=400px:*","http://www.ibtimes.co.in/this-photo-kuldeep-yadav-playing-ms-dhonis-santa-cap-winning-hearts-754407?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"664","sports","SL cricket fan Senanayake attends Virat-Anushka's reception","Differently-abled Sri Lankan cricket fan Gayan Senanayake attended the wedding reception of Indian cricket team captain Virat Kohli and actress Anushka Sharma in Mumbai on Tuesday. Senanayake, who has been to around 200 matches supporting the Sri Lankan team at home and abroad, clicked selfies with Virat and Anushka, Sachin Tendulkar, Ravindra Jadeja and Jasprit Bumrah among others.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514372676211_809.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/virat-kohli-earns-praise-for-a-special-gesture-during-his-wedding-reception/story-vhrop7Jf48CbvlaVrGMHLI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"665","sports","All countries play against India to make money: PCB Chairman","Pakistan Cricket Board Chairman Najam Sethi has said all countries want to play against India as it helps generate maximum revenue. He further said it was a wrong impression that Pakistan was desperate to play India and insisted it was about asking for its due. He added India shouldn't have signed the MoU if they couldn't fulfil it.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514212272037_321.jpg?resize=400px:*","http://www.india.com/sports/all-countries-want-to-play-against-india-to-make-money-says-pakistan-cricket-board-chairman-2791942/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","4eoltck9-1"
"666","sports","India beat SL to complete 3-0 series whitewash","India defeated Sri Lanka by 5 wickets to complete a 3-0 whitewash in the three-match T20I series in Mumbai on Sunday. Rohit Sharma hit his 38th six against SL in 2017 across all formats, the most for any batsman against a particular opponent in a year. SL have now lost 23 out of 31 T20Is in the last two years. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514134690622_289.jpg?resize=400px:*","http://www.hotstar.com/sports/cricket/series/m184847/live-streaming/2001704358?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"667","sports","Sushil becomes PWL's most expensive wrestler at ₹55 lakh","India's double Olympic medalist Sushil Kumar became the most expensive wrestler in the Pro Wrestling League after being sold to Delhi Sultans for ₹55 lakh in PWL's player auction. Sakshi Malik, India's 2016 Olympic bronze medalist, was bought by the Mumbai Maharathi side for ₹39 lakh. World Championship gold medalist Helen Maroulis was bought for ₹44 lakh by Haryana Hammers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514093058429_569.jpg?resize=400px:*","http://indiatoday.intoday.in/story/sushil-kumar-delhi-sultans-pro-wrestling-league-pwl-sakshi-malik/1/1116969.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"668","sports","Vijender Singh defends 2 titles with his 10th successive win","Indian professional boxer Vijender Singh defeated Ghana's Ernest Amuzu at the Rajasthan Rumble to defend his WBO Oriental and Asia Pacific Super middleweight titles on Saturday. With his 10th successive victory, the 2008 Olympic medal winner maintained his 100% win record in professional boxing. Out of his 10 victories, four have come in India while remaining six took place abroad.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514039635049_167.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/live-vijender-singh-vs-ernest-amuzu-wbo-oriental-asia-pacific-super-middleweight-pro-boxing-bout/story-TuueyJJaksKNhqoL0YsLtM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"669","sports","18-yr-old Sundar becomes youngest T20I debutant for India","Spinner Washington Sundar became the youngest debutant for India in T20Is after appearing in the final T20I against Sri Lanka on Sunday. Sundar, who played his debut match aged 18 years and 80 days, picked up both his maiden T20I and ODI wickets in his second over of his T20I and ODI debut.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514178358487_980.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/washington-sundar-youngest-twenty20-debutant-continues-rapid-india-rise/story-eKjnvCxSZNO4gQOTW0hgBO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"670","sports","India claim three golds in boxing tournament in Kazakhstan","The Indian boxing contingent claimed three gold, a silver, and a bronze medal at the Galym Zharylgapov Boxing Tournament in Karaganda, Kazakhstan. Three-time King's Cup gold-medallist and a reigning national champion from the Railways K Shyam Kumar (49kg), world youth championships' bronze-medallist Naman Tanwar (91kg) and Asian Games bronze-medallist Satish Kumar (+91kg) claimed gold medals.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514174295283_781.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/indian-boxers-strike-gold-at-kazakh-tourney/story-ZvMCLkFYGXFuR8fW95dA9O.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"671","sports","Shoaib Malik hits 6 sixes in an over in T10 charity match","Pakistani cricketer Shoaib Malik has hit six sixes in an over in a T10 charity cricket match involving the Shahid Afridi Foundation in Pakistan. Malik slammed six sixes in Babar Azam's over, who later responded with a 26-ball century. Malik was playing for the Shahid Afridi Foundation Red team, while Azam was part of the Shahid Afridi Foundation Green team.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514187774357_846.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/babar-azam-blasts-26-ball-ton-shoaib-malik-does-a-yuvraj-singh-in-unique-t10-game/story-6eICEaTB8Bkf2QUdHfg2mJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"672","sports","Kohli returns to India squad for 6-match ODI series vs SA","Indian captain Virat Kohli, who was rested for the limited-over series against Sri Lanka, has returned to the Indian squad for the six-match ODI series against South Africa. Pacers Shardul Thakur, Mohammed Shami and all-rounder Kedar Jadhav have also been included in the 17-member squad. All-rounders Ravichandran Ashwin and Ravindra Jadeja were not named for the fifth straight ODI series.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514042134425_287.jpg?resize=400px:*","http://indiatoday.intoday.in/story/virat-kohli-mohammed-shami-shardul-thakur-odi-squad-india-india-vs-south-africa/1/1116837.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"673","sports","19-yr-old Afghan spinner wins MoM award on Big Bash debut","Afghanistan's 19-year-old leg-spinner Rashid Khan won the Man of the Match award while making his debut for Adelaide Strikers in Australia's Big Bash League. Khan, who was the first Afghan player to be auctioned in the BBL Twenty20 competition, captured two for 22 from four overs to help the Adelaide Strikers win by 53 runs.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514008673560_900.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/rashid-khan-shines-for-adelaide-strikers-on-big-bash-league-debut/story-byczzkAvVVjs7DqAzQXoLO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"674","sports","Look forward to fighting for World title next: Vijender","After defeating West African Boxing Union Middleweight champion Ernest Amuzu, Indian boxer Vijender Singh has said that he next aims to win the Commonwealth and World Championship titles. The Commonwealth Super Middleweight title is currently held by Great Britain's Luke Blackledge, a 27-year-old boxer with 23 wins, including eight knockouts, from 30 fights.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514105742169_457.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/vijender-singh-ready-to-fight-for-commonwealth-games-world-title/story-0rypNrpatwxoehbFQ6rZ3N.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"675","sports","Bowler gets hit for 6 6s in 1 over, replies with 26-ball ton","Pakistani cricketer Babar Azam smashed a century off 26 balls in a charity T10 match after being hit for six sixes in one over by former Pakistan captain Shoaib Malik earlier in the match. Playing for Shahid Afridi Foundation Green, Azam smashed 11 sixes and seven fours in his knock to help his team successfully chase a target of 202.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514206361009_624.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/babar-azam-blasts-26-ball-ton-shoaib-malik-does-a-yuvraj-singh-in-unique-t10-game/story-6eICEaTB8Bkf2QUdHfg2mJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"676","sports","India's ₹100 crore world-class ice rink facing meltdown","India's only international-sized ice rink is facing meltdown due to its disuse since its inauguration six years ago. The Dehradun facility, which cost over ₹100 crore to construct, has been shut due to high maintenance costs which the Uttarakhand government is unable to bear. In 2015, the Union Sports Ministry had assured that it would help restart the rink.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514021793023_522.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/world-class-ice-rink-in-dehradun-facing-meltdown/story-xlQjZpe6eIxVqh6R5brrrM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"677","sports","Serena Williams to return to tennis at Mubadala C'ship","American tennis star Serena Williams will play her first match after becoming a mother at the Mubadala World Tennis Championship, event organisers have confirmed. Williams has not played since winning a record 23rd grand slam singles title at the Australian Open in January, after which she gave birth to her first child Alexis Olympia Ohanian Jr in September.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514173409085_306.jpg?resize=400px:*","http://www.hindustantimes.com/tennis/serena-williams-to-return-at-mubadala-world-tennis-championship/story-vIPoXWl2sAgfU15cFrAX2O.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"678","sports","At 36, Dhoni can beat players 10 years younger: Ravi Shastri","India coach Ravi Shastri has said that 36-year-old wicketkeeper and former captain MS Dhoni can still beat players ten years junior to him. ""We are not stupid. I have been watching this sport for the last 30-40 years. We know, at this age, he can beat players aged 26. People who talk, forget that they played the game,"" said Shastri.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514200698060_168.jpg?resize=400px:*","http://www.cricketcountry.com/news/at-36-ms-dhoni-can-beat-players-aged-26-says-ravi-shastri-673180?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"679","sports","U-19 World Cup an important milestone in my career: Kohli","Speaking about the Under-19 World Cup, India's former Under-19 and current senior captain Virat Kohli said, ""The U-19 WC was a very important milestone in my career... it holds a very special place in my heart"". Speaking about New Zealand captain Kane Williamson, who played in Under-19 WC, Kohli said, ""I remember playing against Kane. [S]omeone who always stood out.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514109417886_609.jpg?resize=400px:*","http://www.india.com/sports/virat-kohli-icc-u19-cricket-world-cup-holds-a-very-important-place-in-my-mind-and-heart-2787332/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"680","sports","Virat Kohli loses number one T20I ranking following wedding","Virat Kohli, who missed India's T20I series against Sri Lanka due to his wedding, has been displaced from the top spot in the T20I rankings for batsmen. Kohli has slipped to the third position, with Australia's Aaron Finch claiming the number one spot. Indian pacer Jasprit Bumrah also lost his top rank after going wicketless in the Sri Lanka series.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514206019213_977.jpg?resize=400px:*","https://www.sportskeeda.com/cricket/icc-t20i-rankings-kohli-bumrah-no-longer-no-1-kl-rahul-climbs-fourth?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"681","sports","Rohit Sharma calls wife Ritika 'lucky charm' post record ton","Following his record ton against Sri Lanka in the Indore T20I on Friday, Indian opener Rohit Sharma took to Instagram to post a picture of himself with wife Ritika Sajdeh. He captioned it, ""There you go, my lucky charm"". Earlier this month, Rohit had dedicated his third ODI double ton to his wife after scoring it on their anniversary.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514030425255_815.jpg?resize=400px:*","https://www.instagram.com/p/BdA7yCaAQHL/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"682","sports","India finish runners-up at SAFF U15 Women's C'ship","India lost to Bangladesh 0-1 in the final to finish as the runners-up of the SAFF Under-15 Women's Championship in Dhaka on Sunday. India had earlier lost to the Bangladeshi side 0-3 in the group stage of the competition. In the tournament, India had earlier thrashed Nepal's football team 10-0 in the group stages. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514116076376_110.jpg?resize=400px:*","http://indiatoday.intoday.in/story/saff-u15-womens-championship-india-vs-bangladesh-runners-up/1/1117180.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"683","sports","Kohli one of the best captains at the moment: AB de Villiers","Ahead of India's tour of South Africa, former South Africa captain AB de Villiers said India captain Virat Kohli is one of the best captains at the moment. ""[Kohli is] the most improved...there's a big change from when I first saw him captaining to now,"" he added. The first Test between India and South Africa will start on January 5.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514199201394_279.jpg?resize=400px:*","http://www.ibtimes.co.in/virat-kohli-one-best-captains-says-ab-de-villiers-ahead-india-south-africa-tests-754425?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
